corp_label,entity_type,group,corp_code,corp_name,bsns_year,reprt_code,reprt_nm,accounting_std_inferred,corp_cls,inference_rule,isu_dcrs_de,isu_dcrs_mstvdv_amount,isu_dcrs_mstvdv_fval_amount,isu_dcrs_qy,isu_dcrs_stle,isu_dcrs_stock_knd,stlm_dt,value_source,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
신한지주,지주,지주,00382199,신한지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2007.09.21,-,"5,000","14,631,973",-,보통주,2015-12-31,api,irdsSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20160401000272,api_row,2026-08-31T15:05:22+09:00,000,run_20260831_150050_0027,raw/irdsSttus/00382199_2015_11011.json,0877fb8fab0837d1c9b909348c4fcca72c653699f72bb05e536be309a9a6eea8,16
신한지주,지주,지주,00382199,신한지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2009.03.25,"16,800","5,000","78,000,000",유상증자(주주배정),보통주,2015-12-31,api,irdsSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20160401000272,api_row,2026-08-31T15:05:22+09:00,000,run_20260831_150050_0027,raw/irdsSttus/00382199_2015_11011.json,0877fb8fab0837d1c9b909348c4fcca72c653699f72bb05e536be309a9a6eea8,16
신한지주,지주,지주,00382199,신한지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2011.04.21,"100,000","5,000","11,100,000",유상증자(제3자배정),우선주,2015-12-31,api,irdsSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20160401000272,api_row,2026-08-31T15:05:22+09:00,000,run_20260831_150050_0027,raw/irdsSttus/00382199_2015_11011.json,0877fb8fab0837d1c9b909348c4fcca72c653699f72bb05e536be309a9a6eea8,16
신한지주,지주,지주,00382199,신한지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2002.06.06,-,"5,000","15,891",-,보통주,2015-12-31,api,irdsSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20160401000272,api_row,2026-08-31T15:05:22+09:00,000,run_20260831_150050_0027,raw/irdsSttus/00382199_2015_11011.json,0877fb8fab0837d1c9b909348c4fcca72c653699f72bb05e536be309a9a6eea8,16
신한지주,지주,지주,00382199,신한지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2002.10.01,-,"5,000",786,-,보통주,2015-12-31,api,irdsSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20160401000272,api_row,2026-08-31T15:05:22+09:00,000,run_20260831_150050_0027,raw/irdsSttus/00382199_2015_11011.json,0877fb8fab0837d1c9b909348c4fcca72c653699f72bb05e536be309a9a6eea8,16
신한지주,지주,지주,00382199,신한지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2002.12.31,-,"5,000",256,-,보통주,2015-12-31,api,irdsSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20160401000272,api_row,2026-08-31T15:05:22+09:00,000,run_20260831_150050_0027,raw/irdsSttus/00382199_2015_11011.json,0877fb8fab0837d1c9b909348c4fcca72c653699f72bb05e536be309a9a6eea8,16
신한지주,지주,지주,00382199,신한지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.08.19,"150,000","5,000","6,000,000",유상증자(제3자배정),우선주,2015-12-31,api,irdsSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20160401000272,api_row,2026-08-31T15:05:22+09:00,000,run_20260831_150050_0027,raw/irdsSttus/00382199_2015_11011.json,0877fb8fab0837d1c9b909348c4fcca72c653699f72bb05e536be309a9a6eea8,16
신한지주,지주,지주,00382199,신한지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.08.19,"18,086","5,000","46,583,961",유상증자(제3자배정),우선주,2015-12-31,api,irdsSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20160401000272,api_row,2026-08-31T15:05:22+09:00,000,run_20260831_150050_0027,raw/irdsSttus/00382199_2015_11011.json,0877fb8fab0837d1c9b909348c4fcca72c653699f72bb05e536be309a9a6eea8,16
신한지주,지주,지주,00382199,신한지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.08.19,"18,086","5,000","44,720,603",유상증자(제3자배정),우선주,2015-12-31,api,irdsSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20160401000272,api_row,2026-08-31T15:05:22+09:00,000,run_20260831_150050_0027,raw/irdsSttus/00382199_2015_11011.json,0877fb8fab0837d1c9b909348c4fcca72c653699f72bb05e536be309a9a6eea8,16
신한지주,지주,지주,00382199,신한지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.09.26,"14,832","5,000","1,864,065",유상증자(제3자배정),보통주,2015-12-31,api,irdsSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20160401000272,api_row,2026-08-31T15:05:22+09:00,000,run_20260831_150050_0027,raw/irdsSttus/00382199_2015_11011.json,0877fb8fab0837d1c9b909348c4fcca72c653699f72bb05e536be309a9a6eea8,16
신한지주,지주,지주,00382199,신한지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.10.01,-,"5,000","11,626",-,보통주,2015-12-31,api,irdsSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20160401000272,api_row,2026-08-31T15:05:22+09:00,000,run_20260831_150050_0027,raw/irdsSttus/00382199_2015_11011.json,0877fb8fab0837d1c9b909348c4fcca72c653699f72bb05e536be309a9a6eea8,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2001.09.01,"11,761","5,000","292,344,192",-,보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.12.31,-,"5,000","164,484",-,보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2004.06.22,-,"5,000","14,682,590",-,보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2004.12.23,-,"5,000","10,235,121",-,보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2005.12.13,-,"5,000","17,528,000",-,보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2007.01.25,"100,000","5,000","28,990,000",유상증자(제3자배정),우선주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2007.01.25,"57,806","5,000","14,721,000",유상증자(제3자배정),우선주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2007.09.21,-,"5,000","14,631,973",-,보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2009.03.25,"16,800","5,000","78,000,000",유상증자(주주배정),보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2011.04.21,"100,000","5,000","11,100,000",유상증자(제3자배정),우선주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2002.06.06,-,"5,000","15,891",-,보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2002.10.01,-,"5,000",786,-,보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2002.12.31,-,"5,000",256,-,보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.08.19,"150,000","5,000","6,000,000",유상증자(제3자배정),우선주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.08.19,"18,086","5,000","46,583,961",유상증자(제3자배정),우선주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.08.19,"18,086","5,000","44,720,603",유상증자(제3자배정),우선주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.09.26,"14,832","5,000","1,864,065",유상증자(제3자배정),보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.10.01,-,"5,000","11,626",-,보통주,2016-12-31,api,irdsSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20170331003963,api_row,2026-08-31T15:05:23+09:00,000,run_20260831_150050_0028,raw/irdsSttus/00382199_2016_11011.json,029180968116caed220dac6434bf713e206260aa5c95eb79ed6ddd8c0f623608,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2001.09.01,"11,761","5,000","292,344,192",-,보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.12.31,-,"5,000","164,484",-,보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2004.06.22,-,"5,000","14,682,590",-,보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2004.12.23,-,"5,000","10,235,121",-,보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2005.12.13,-,"5,000","17,528,000",-,보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2007.01.25,"100,000","5,000","28,990,000",유상증자(제3자배정),우선주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2007.01.25,"57,806","5,000","14,721,000",유상증자(제3자배정),우선주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2007.09.21,-,"5,000","14,631,973",-,보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2009.03.25,"16,800","5,000","78,000,000",유상증자(주주배정),보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2011.04.21,"100,000","5,000","11,100,000",유상증자(제3자배정),우선주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2002.06.06,-,"5,000","15,891",-,보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2002.10.01,-,"5,000",786,-,보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2002.12.31,-,"5,000",256,-,보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.08.19,"150,000","5,000","6,000,000",유상증자(제3자배정),우선주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.08.19,"18,086","5,000","46,583,961",유상증자(제3자배정),우선주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.08.19,"18,086","5,000","44,720,603",유상증자(제3자배정),우선주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.09.26,"14,832","5,000","1,864,065",유상증자(제3자배정),보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.10.01,-,"5,000","11,626",-,보통주,2017-12-31,api,irdsSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000433,api_row,2026-08-31T15:05:25+09:00,000,run_20260831_150050_0029,raw/irdsSttus/00382199_2017_11011.json,a37f1768e158535c77df2081b7bd450b9dd1843a6fa01e7cc1bee9080144a721,16
신한지주,지주,지주,00382199,신한지주,2018,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2001.09.01,"11,761","5,000","292,344,192",-,보통주,2018-12-31,api,irdsSttus,"{""bsns_year"": ""2018"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000438,api_row,2026-08-31T15:05:26+09:00,000,run_20260831_150050_0030,raw/irdsSttus/00382199_2018_11011.json,b0e3eeb797aec8d0bc56bb2cfb7f68a963d11dce20c8c43468fe94b0c0b11827,16
신한지주,지주,지주,00382199,신한지주,2018,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2003.12.31,-,"5,000","164,484",-,보통주,2018-12-31,api,irdsSttus,"{""bsns_year"": ""2018"", ""corp_code"": ""00382199"", ""reprt_code"": ""11011""}",20190705000438,api_row,2026-08-31T15:05:26+09:00,000,run_20260831_150050_0030,raw/irdsSttus/00382199_2018_11011.json,b0e3eeb797aec8d0bc56bb2cfb7f68a963d11dce20c8c43468fe94b0c0b11827,16
